,offer_id,comparison_new,brand,matches
23789,25ff98f3-9d04-46c1-ba41-67a759594036,ellesse pink ariely crop langarmshirt,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
23812,21a8c0da-d802-4134-b15a-23c8e3050dfd,ellesse pink luno shorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
23819,91606bad-243a-4dbe-945f-15683978e424,ellesse dunkelgrau meliert canaletto t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
23890,554ca162-2d64-40ad-a6e5-d113d82e98aa,ellesse mehrfarbig tarosini  sweatshirt,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
23924,21a2b6ad-9d8a-433b-9152-31b037035e47,ellesse schwarz noli shorts,ellesse,"[('ellesse schwarz   weiß   schwarz shorts', 87), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
23927,f175f5fb-72af-48fc-a74f-85380226cbcf,ellesse dunkelblau river skirt bleistiftrock minirock,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
24031,cd36f424-f576-4b68-9783-7d7d23804910,ellesse weiß edeni hoody unisex kapuzenpullover langarmshirt,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
24105,0dcfd875-91ea-470b-83cc-0e54c10957a5,ellesse weiß andre cap,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
24164,74116fb6-245f-4645-87d1-250c68347998,ellesse grau meenia 5 pack string,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
24179,423c101b-87c3-4d43-bf98-ea275e7da4af,ellesse rosa cono cycle lederhose shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
24198,81f4da2b-e54b-493d-8b1d-07de5490fd07,ellesse weiß glisenta tee t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
24209,781f8814-70cf-4997-b1d2-229405b7f5ee,ellesse weiß malia t shirt print,ellesse,"[('ellesse weiß   weiß shirt  malia ', 95), ('ellesse weiß   weiß shirt', 95)]"
24300,7ddb7c5d-655d-4182-bc0c-8f70507f0b2f,ellesse schwarz liami backpack   watter bottle unisex tagesrucksack,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
24353,6de6a3db-b020-43f3-bfa6-65c907d6dee8,ellesse pink penrose legging tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
24373,d1517666-eb15-42c7-88c4-0cd565304cfa,ellesse dunkelblau quintino tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
24436,4de849d4-5e61-4927-92d6-6cc87a23cfa7,ellesse lila vosciola  jerseykleid,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
24506,9f32f7c5-2125-4ba1-971a-ee7e378b6ac1,ellesse lila gianduia crop  t shirt print,ellesse,"[('ellesse lila   lila shirt  gianduia ', 95), ('ellesse weiß   weiß sneaker', 86)]"
24665,b7c00666-3aa7-4e41-a2e2-5dd010b19b0b,ellesse hellblau berala unisex fleecejacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
24723,13bd8101-1e89-4b41-90f6-3bb71f86ab01,ellesse schwarz olbareo tee t shirt print,ellesse,"[('ellesse schwarz   weiß   schwarz t shirt', 87), ('ellesse schwarz   weiß   schwarz t shirt', 87)]"
24856,17ddbd6a-3a72-4c1a-b839-f24059ed815b,ellesse khaki piovega unisex jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
24863,1341fc31-84a4-41a7-af31-efc6e6b99458,ellesse schwarz emilio 3 pack bustier,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
24925,dd3487da-f22e-4fb1-925b-2152d59fd057,ellesse schwarz kragson fleecepullover,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
24956,5e175fac-2aec-432e-b84c-26130c6a4d6a,ellesse schwarz glisenta tee t shirt print,ellesse,"[('ellesse schwarz   weiß   schwarz t shirt', 87), ('ellesse schwarz   weiß   schwarz t shirt', 87)]"
25171,9544b179-e053-4660-8d2c-5ed8c68f9f25,ellesse offwhite parum winterjacke,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25205,42ab7af7-94dc-406b-acb5-2d0a6dc2cf50,ellesse blau corrente skort sportrock,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25311,615e387d-b747-474c-9583-0b02615e0a4e,ellesse oliv corp tee t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25328,f90fb1be-d6c8-4465-9ac9-a6e3708e44ae,ellesse schwarz blanka tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25396,f58bcd9c-24d2-487c-94d3-0db2a701ae7f,ellesse pink sherida jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25482,4513f37d-be2f-4930-b1e2-e5807540a7ce,ellesse hellgrün oran  fleecepullover,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25485,588cc5e1-8120-41b6-ac17-7bc4a9b245c2,ellesse blau starla padded unisex wintermantel,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
25515,13ed23fc-2c9b-49a9-ad4f-0a881f365b6b,ellesse pink euora jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25556,ce307856-27d2-4a35-bc7f-1ab28bc6cf47,ellesse beige crater tee t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
25642,cf08ea70-7a74-490f-b222-9281fb5c0b24,ellesse weiß illan 3 pack sportsocken,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25649,96d29c40-03a2-4298-888f-e825219b80f9,ellesse grau tomma nachtwäsche set pyjama,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
25696,375d8fc6-ab2b-4030-92be-7148d7605260,ellesse schwarz dugoni unisex t shirt print,ellesse,"[('ellesse schwarz   weiß   schwarz t shirt', 87), ('ellesse schwarz   weiß   schwarz t shirt', 87)]"
25760,d7883f65-5128-4bb3-8957-d7d8a32a1e36,ellesse grau honey dress freizeitkleid,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
25767,1009eb4c-f28a-4185-84ae-46a0c84b044f,ellesse hellblau teynor badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25794,95f1b07f-e529-4ae5-99bc-779af56ad6dd,ellesse weiß maleli tee t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
25943,c4d2e41a-f569-4322-b30d-ca6c200a4e98,ellesse weiß cala short kurze sporthose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
25994,5a7c8428-c958-4d71-896b-181b8dd9c4cf,ellesse weiß mizuki trainingsjacke,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
26027,f2362c96-d054-4dd4-a4bc-ddccb932a857,ellesse khaki solli bucket hat unisex hut,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
26066,de645afa-b9d5-4d4a-bac4-44624a34c7c1,ellesse weiß tanker sneaker low,ellesse,"[('ellesse weiß   weiß sneaker', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
26132,7c6bcbe8-4b3f-400d-8ee7-b3aafc1a0460,ellesse schwarz toriano track pant jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
26149,63e6e8d9-0277-4c78-9ddd-867fd552ae4f,ellesse bordeaux half zip hoody unisex kapuzenpullover,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
26506,3378262e-c482-4056-8c53-d13982356786,ellesse blau siobhen sweatshirt,ellesse,"[('ellesse navy   blau sweatshirt  siobhen ', 95), ('ellesse blau   blau sweatshirt', 95)]"
26546,23d6eeb7-8ccb-4d59-a251-de75e1ffce49,ellesse weiß adriala top,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
26549,568f1b14-3fa7-40de-ad4d-d7beb7708abf,ellesse hellgrau cabrini unisex top,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
26558,fda29f33-0490-4a41-b8e0-881ee15741e6,ellesse schwarz marjorie dress sportkleid,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
26686,b7bdc707-e421-4b9e-8f13-765590a1bc36,ellesse dunkelblau ducenta hoody sweatshirt kapuzenpullover,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
26755,9df5efd6-9a02-4d75-b324-dbd46b33371c,ellesse silberfarben jessie padded unisex kurzmantel,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
26795,a47e3b49-4654-4b72-8c76-1cb03dd780fb,ellesse schwarz monolis reflective winterjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
26810,23853e7a-9bcc-4a84-9388-abc26feffe71,ellesse schwarz transo padded unisex winterjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
26835,fa56f099-56a3-4c3c-b3d7-0cd9937ebfbc,ellesse schwarz pelba sporttasche,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
26885,46c576e6-94be-4a3d-8083-86a91e546f5d,ellesse schwarz valerie stoffhose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
26903,86d1584b-1a17-48f3-a854-f4b4ad5ea19f,ellesse schwarz sarayna hoody   legging set trainingsanzug,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
26953,35b1fb8d-ab44-4b1e-a67d-9c49ef1421f4,ellesse weiß oceano tee funktionsshirt t shirt print,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
27028,b0922781-5fed-4751-b994-c2c31af0bb3e,ellesse grau meliert dahryl oh hoody kapuzenpullover sweatshirt,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
27060,9219b82d-6a3e-4605-b592-b4ecdc040f19,ellesse dunkelblau aiutarmi jogginghose shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse nude   beige sneaker', 86)]"
27285,f018a3c8-28d1-4df3-a77a-ebb97641a4ba,ellesse schwarz janic backpack set unisex tagesrucksack,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
27347,ba7ebff6-6188-4241-933b-f8aabad7fb37,ellesse schwarz clari scarf schal,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
27365,8b760b3e-1cc4-4f4e-a9b3-63f299dffa2a,ellesse dunkelblau penrose legging tights,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
27374,0f90a860-882a-43f1-96f6-5734d93b95b0,ellesse grau mane tee t shirt print,ellesse,"[('ellesse grau   grau shirt', 95), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
27433,8e7817d6-394b-482a-812f-1e5344d6140e,ellesse grün teynor badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
27464,36e75138-b3f5-4d28-aced-63a985fbf06b,ellesse offwhite halina and habba beanie and glove set unisex mütze fingerhandschuh,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse altrosa   weiß   grau   pink sweatshirt', 86)]"
27497,dc0d734e-0957-43eb-bfc3-6874f9b145f3,ellesse schwarz wilima badeanzug,ellesse,"[('ellesse schwarz   weiß   schwarz badeanzug', 88), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
27512,66e1e25a-88c2-432d-b231-95af9029dad0,ellesse schwarz orla leichte jacke windbreaker,ellesse,"[('ellesse schwarz   schwarz jacke', 95), ('ellesse schwarz   schwarz jacke', 95)]"
27616,6a759e99-6f2d-425d-8f54-154ffa0d64ef,ellesse petrol debbe cap,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
27673,92f29765-f6f3-4fbc-a8e8-de4c494bd2e8,ellesse pink nurra b t fashion trunks 5 pack panties,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
27702,70a6d411-cd9f-4736-a1dc-e5844753786a,ellesse beige velam jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
27758,a0af0307-653b-4f96-9e8f-bf379f0c620f,ellesse dunkelblau vivaldi short kurze sporthose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
27759,e29e4602-ea3c-4e7c-b627-bf742afd2366,ellesse schwarz pollie shorts,ellesse,"[('ellesse schwarz   weiß   schwarz shorts', 87), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
27768,af02c2fd-0a90-46fb-9782-7991b166435c,ellesse grün godera t shirt print,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
27896,af86de4c-79fc-44ef-aabc-ab98ff5c5123,ellesse blau martha pant jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
27906,f564cd13-c029-495b-ba70-02c0c790ca7f,ellesse schwarz aceri chest bag unisex umhängetasche,ellesse,"[('ellesse schwarz   weiß   schwarz umhängetasche', 88), ('ellesse weiß   weiß sneaker', 86)]"
27976,46fcdf7b-24e1-41f9-a338-0394658ea246,ellesse rosa florenzi unisex hut,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
27995,0455f898-73ff-4d48-a03a-22f45876eeee,ellesse hellgrau ambrosinio unisex kurze sporthose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
28027,52065946-73ab-4f8c-89d7-c2e5f6c0a689,ellesse flieder kalmia sweatshirt,ellesse,"[('ellesse flieder   lila sweatshirt', 91), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
28049,78620917-e622-4593-aa05-75f14e4baaf9,ellesse schwarz jessina bra 2 pack bustier,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
28066,ff1cabac-e1dc-4392-923f-fa6378423373,ellesse mehrfarbig deon jogginghose,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
28178,825c204c-1195-4353-8b17-71b7d7ca5e15,ellesse schwarz nanci wadded jacket winterjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse burgunder   lila tasche', 86)]"
28242,6d95451d-7b0a-4bdc-8ec6-2d15c8de00b8,ellesse dunkelgrün nassa cap,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
28311,d6f5855f-4c9c-41ed-9bc1-49678561a5de,ellesse gelb teynor badeshorts,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
28343,bd3a4bd6-4206-4702-8e9f-e01726150a04,ellesse schwarz edeni hoody unisex kapuzenpullover langarmshirt,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   schwarz t shirt', 86)]"
28397,27af0c7e-04c9-4b62-8a47-b646ed5eb302,ellesse bordeaux hanney jogginghose shorts,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
28451,23b1ad72-8bec-4f11-b694-b8cbc29173d7,ellesse schwarz boccon unisex windbreaker,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
28469,c78bfcb0-4b24-4dcc-9f16-bed473d3a423,ellesse weiß impeto short tights,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
28476,3d36bfeb-9a2c-43e9-b369-ff048f40369b,ellesse dunkelblau velly pom pom unisex mütze,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
28517,b1c40e8b-a130-4bcc-b878-dd70734c9991,ellesse schwarz impulso jog pant jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
28521,6ce5f40a-7193-4dac-a8d0-bbdcf0b4ba47,ellesse schwarz ranno set unisex stoffhose sweatshirt kapuzenpullover trainingsanzug,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse altrosa   weiß   grau   pink sweatshirt', 86)]"
28542,999738ca-208e-4aef-86e7-0b8b7a312e16,ellesse hellgrau toyle shorts jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
28554,3760fefd-3100-4b4a-a58f-744c481ea964,ellesse lila osanno jacket trainingsjacke,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse schwarz   weiß   grenadine   mandarine   schwarz sweatshirt', 86)]"
28680,c7e25fff-e540-4314-b76c-f706f49ca6a4,ellesse schwarz glacia pant jogginghose,ellesse,"[('ellesse weiß   weiß sneaker', 86), ('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86)]"
28753,c5b5a5b4-355a-4bdc-a2d6-1c03c09fb7d9,ellesse weiß klara unisex hut,ellesse,"[('ellesse weiß   dunkelblau   orange   weiß sportshirt  selvettet ', 86), ('ellesse weiß   himmelblau   mandarine   weiß t shirt   fantucci ', 86)]"
